user_id,age,country,platform,daily_usage_minutes,content_type,engagement_score,mental_fatigue_level,date
1350,34,Australia,Facebook,78,Live,1.91,2,2023-02-26 05:00:00
1351,63,Canada,Facebook,14,Live,3.85,7,2023-02-26 06:00:00
1352,34,Pakistan,X,127,Live,3.7,7,2023-02-26 07:00:00
1353,51,Pakistan,TikTok,220,Posts,7.72,9,2023-02-26 08:00:00
1354,44,USA,Instagram,294,Reels,4.72,2,2023-02-26 09:00:00
1355,33,Brazil,YouTube,44,Live,7.91,8,2023-02-26 10:00:00
1356,17,Australia,Facebook,197,Shorts,7.61,5,2023-02-26 11:00:00
1357,16,Brazil,YouTube,131,Live,5.99,10,2023-02-26 12:00:00
1358,62,India,Instagram,293,Posts,8.42,9,2023-02-26 13:00:00
1359,20,Germany,Facebook,75,Shorts,2.36,8,2023-02-26 14:00:00
1360,35,USA,YouTube,141,Reels,2.04,3,2023-02-26 15:00:00
1361,26,India,Instagram,148,Reels,7.63,3,2023-02-26 16:00:00
1362,57,India,YouTube,358,Live,2.83,10,2023-02-26 17:00:00
1363,17,Australia,TikTok,303,Shorts,0.53,8,2023-02-26 18:00:00
1364,18,UK,Instagram,349,Shorts,9.16,9,2023-02-26 19:00:00
1365,38,UK,YouTube,273,Live,6.42,2,2023-02-26 20:00:00
1366,27,Brazil,TikTok,143,Live,4.73,3,2023-02-26 21:00:00
1367,35,USA,TikTok,56,Stories,7.39,8,2023-02-26 22:00:00
1368,20,UK,Instagram,21,Stories,3.67,2,2023-02-26 23:00:00
1369,52,India,X,169,Live,9.56,8,2023-02-27 00:00:00
1370,53,UK,Facebook,17,Posts,1.15,5,2023-02-27 01:00:00
1371,45,Canada,Instagram,194,Stories,6.59,6,2023-02-27 02:00:00
1372,24,UK,TikTok,344,Live,7.88,10,2023-02-27 03:00:00
1373,49,India,TikTok,357,Shorts,4.96,4,2023-02-27 04:00:00
1374,59,Brazil,Instagram,356,Stories,7.67,3,2023-02-27 05:00:00
1375,50,Australia,X,268,Posts,9.31,8,2023-02-27 06:00:00
1376,37,USA,Facebook,316,Reels,7.57,9,2023-02-27 07:00:00
1377,59,Germany,YouTube,225,Shorts,3.44,8,2023-02-27 08:00:00
1378,39,UK,Instagram,108,Posts,5.84,9,2023-02-27 09:00:00
1379,32,Pakistan,Facebook,343,Posts,9.16,1,2023-02-27 10:00:00
1380,25,Pakistan,Facebook,202,Posts,4.77,5,2023-02-27 11:00:00
1381,45,Brazil,TikTok,304,Shorts,6.98,7,2023-02-27 12:00:00
1382,61,India,YouTube,173,Posts,4.92,8,2023-02-27 13:00:00
1383,38,Germany,Instagram,153,Reels,1.65,2,2023-02-27 14:00:00
1384,47,Germany,TikTok,253,Stories,1.06,4,2023-02-27 15:00:00
1385,32,Canada,TikTok,260,Shorts,9.55,7,2023-02-27 16:00:00
1386,32,Germany,X,46,Posts,6.32,5,2023-02-27 17:00:00
1387,29,Pakistan,Facebook,206,Live,1.49,1,2023-02-27 18:00:00
1388,24,Australia,Instagram,248,Stories,8.65,2,2023-02-27 19:00:00
1389,55,India,Instagram,161,Shorts,5.47,5,2023-02-27 20:00:00
1390,17,India,Instagram,290,Live,7.83,6,2023-02-27 21:00:00
1391,60,UK,TikTok,286,Live,1.7,1,2023-02-27 22:00:00
1392,40,UK,X,242,Posts,9.12,3,2023-02-27 23:00:00
1393,54,UK,YouTube,23,Shorts,6.11,6,2023-02-28 00:00:00
1394,24,Pakistan,TikTok,57,Posts,7.51,6,2023-02-28 01:00:00
1395,37,Pakistan,YouTube,89,Reels,0.8,7,2023-02-28 02:00:00
1396,58,Brazil,X,277,Live,3.5,10,2023-02-28 03:00:00
1397,61,Pakistan,Facebook,217,Reels,3.04,3,2023-02-28 04:00:00
1398,19,Pakistan,Instagram,108,Posts,9.52,1,2023-02-28 05:00:00
1399,41,Pakistan,YouTube,196,Stories,2.26,7,2023-02-28 06:00:00
1400,44,Pakistan,TikTok,181,Live,7.22,3,2023-02-28 07:00:00
1401,60,Australia,YouTube,151,Stories,0.91,5,2023-02-28 08:00:00
1402,49,Pakistan,Facebook,85,Shorts,2.38,4,2023-02-28 09:00:00
1403,38,Brazil,Instagram,197,Live,3.72,1,2023-02-28 10:00:00
1404,52,Germany,YouTube,41,Reels,8.05,7,2023-02-28 11:00:00
1405,26,Germany,Facebook,330,Stories,8.0,4,2023-02-28 12:00:00
1406,21,Canada,TikTok,158,Shorts,9.55,1,2023-02-28 13:00:00
1407,33,Australia,X,134,Live,9.21,6,2023-02-28 14:00:00
1408,36,UK,TikTok,63,Shorts,1.27,4,2023-02-28 15:00:00
1409,57,USA,Instagram,228,Reels,8.38,4,2023-02-28 16:00:00
1410,51,Pakistan,TikTok,253,Live,4.79,2,2023-02-28 17:00:00
1411,56,Canada,TikTok,244,Shorts,8.73,1,2023-02-28 18:00:00
1412,53,USA,TikTok,297,Posts,1.35,3,2023-02-28 19:00:00
1413,49,Brazil,TikTok,291,Live,8.32,10,2023-02-28 20:00:00
1414,32,Germany,Instagram,208,Live,2.02,5,2023-02-28 21:00:00
1415,52,Canada,Facebook,103,Live,3.67,9,2023-02-28 22:00:00
1416,40,Brazil,YouTube,354,Live,0.77,7,2023-02-28 23:00:00
1417,53,Canada,X,180,Posts,1.68,4,2023-03-01 00:00:00
1418,27,India,YouTube,266,Reels,4.73,8,2023-03-01 01:00:00
1419,38,Brazil,YouTube,275,Posts,8.27,4,2023-03-01 02:00:00
1420,57,Germany,X,147,Posts,7.85,6,2023-03-01 03:00:00
1421,37,Germany,Instagram,193,Shorts,2.74,1,2023-03-01 04:00:00
1422,36,Australia,X,276,Stories,1.94,6,2023-03-01 05:00:00
1423,42,Canada,Instagram,24,Stories,4.2,10,2023-03-01 06:00:00
1424,46,Pakistan,YouTube,337,Shorts,8.89,5,2023-03-01 07:00:00
1425,21,Germany,Instagram,304,Posts,1.37,2,2023-03-01 08:00:00
1426,42,Canada,Facebook,50,Shorts,5.66,1,2023-03-01 09:00:00
1427,55,Australia,X,99,Live,1.34,6,2023-03-01 10:00:00
1428,49,Pakistan,Facebook,68,Shorts,4.97,2,2023-03-01 11:00:00
1429,27,Brazil,YouTube,135,Shorts,1.7,9,2023-03-01 12:00:00
1430,60,Australia,X,13,Live,1.26,9,2023-03-01 13:00:00
1431,22,India,YouTube,207,Stories,2.31,1,2023-03-01 14:00:00
1432,25,Pakistan,Facebook,302,Live,2.92,5,2023-03-01 15:00:00
1433,60,Canada,YouTube,178,Reels,3.12,8,2023-03-01 16:00:00
1434,32,Germany,X,77,Shorts,6.63,4,2023-03-01 17:00:00
1435,41,Germany,X,88,Shorts,1.02,3,2023-03-01 18:00:00
1436,36,Canada,YouTube,63,Stories,1.27,5,2023-03-01 19:00:00
1437,43,Canada,X,25,Posts,2.29,5,2023-03-01 20:00:00
1438,61,Canada,X,161,Live,8.78,8,2023-03-01 21:00:00
1439,17,UK,YouTube,323,Posts,6.47,6,2023-03-01 22:00:00
1440,58,Pakistan,Facebook,333,Reels,7.44,2,2023-03-01 23:00:00
1441,16,Germany,X,65,Live,4.02,1,2023-03-02 00:00:00
1442,51,Pakistan,X,68,Reels,2.53,3,2023-03-02 01:00:00
1443,41,Australia,X,329,Reels,0.86,2,2023-03-02 02:00:00
1444,44,Germany,X,172,Reels,5.14,4,2023-03-02 03:00:00
1445,36,UK,YouTube,207,Live,5.96,3,2023-03-02 04:00:00
1446,26,Canada,Facebook,133,Live,9.02,9,2023-03-02 05:00:00
1447,55,India,Facebook,249,Stories,8.88,5,2023-03-02 06:00:00
1448,26,Canada,Instagram,110,Shorts,4.53,4,2023-03-02 07:00:00
1449,51,Brazil,X,325,Posts,4.52,10,2023-03-02 08:00:00
1450,64,Canada,X,126,Posts,2.03,9,2023-03-02 09:00:00
1451,54,UK,Instagram,322,Reels,2.95,4,2023-03-02 10:00:00
1452,55,Pakistan,Facebook,186,Live,9.29,6,2023-03-02 11:00:00
1453,50,Germany,TikTok,107,Live,1.84,10,2023-03-02 12:00:00
1454,49,Canada,TikTok,320,Reels,9.7,1,2023-03-02 13:00:00
1455,62,Germany,Facebook,306,Shorts,5.3,2,2023-03-02 14:00:00
1456,39,USA,X,265,Posts,4.84,4,2023-03-02 15:00:00
1457,37,Australia,TikTok,117,Stories,2.16,9,2023-03-02 16:00:00
1458,20,Pakistan,YouTube,74,Shorts,6.78,6,2023-03-02 17:00:00
1459,48,Germany,YouTube,164,Live,4.87,6,2023-03-02 18:00:00
1460,51,India,Instagram,244,Reels,4.02,9,2023-03-02 19:00:00
1461,62,Australia,Facebook,15,Posts,3.01,4,2023-03-02 20:00:00
1462,35,Brazil,Facebook,142,Reels,1.13,3,2023-03-02 21:00:00
1463,34,Brazil,TikTok,171,Live,5.43,7,2023-03-02 22:00:00
1464,50,India,X,251,Reels,3.47,7,2023-03-02 23:00:00
1465,58,Canada,Facebook,358,Posts,7.22,9,2023-03-03 00:00:00
1466,32,Australia,TikTok,35,Reels,7.37,6,2023-03-03 01:00:00
1467,60,Germany,TikTok,16,Posts,3.66,2,2023-03-03 02:00:00
1468,58,Australia,Facebook,247,Reels,6.86,6,2023-03-03 03:00:00
1469,49,Canada,TikTok,112,Reels,2.96,8,2023-03-03 04:00:00
1470,24,UK,Instagram,340,Posts,7.41,6,2023-03-03 05:00:00
1471,41,Pakistan,Instagram,327,Reels,0.65,9,2023-03-03 06:00:00
1472,17,India,Facebook,198,Shorts,1.94,4,2023-03-03 07:00:00
1473,24,Canada,X,312,Stories,2.83,3,2023-03-03 08:00:00
1474,24,UK,Instagram,137,Shorts,7.84,5,2023-03-03 09:00:00
1475,55,Australia,Instagram,285,Stories,1.13,3,2023-03-03 10:00:00
1476,32,Australia,Facebook,295,Shorts,2.29,2,2023-03-03 11:00:00
1477,16,Canada,YouTube,167,Stories,3.91,2,2023-03-03 12:00:00
1478,40,Germany,TikTok,282,Reels,0.59,4,2023-03-03 13:00:00
1479,58,Australia,Instagram,207,Posts,7.74,3,2023-03-03 14:00:00
1480,55,Germany,YouTube,100,Posts,5.82,9,2023-03-03 15:00:00
1481,57,Germany,X,227,Live,9.06,7,2023-03-03 16:00:00
1482,40,Pakistan,YouTube,241,Stories,0.79,6,2023-03-03 17:00:00
1483,54,Germany,Facebook,121,Live,3.08,10,2023-03-03 18:00:00
1484,50,USA,X,196,Live,7.45,8,2023-03-03 19:00:00
1485,18,Pakistan,X,280,Stories,6.91,9,2023-03-03 20:00:00
1486,52,UK,YouTube,110,Posts,2.81,3,2023-03-03 21:00:00
1487,59,UK,Facebook,8,Stories,6.16,10,2023-03-03 22:00:00
1488,59,Australia,Instagram,22,Reels,8.04,7,2023-03-03 23:00:00
1489,45,Australia,YouTube,311,Live,0.82,9,2023-03-04 00:00:00
1490,53,Germany,Instagram,24,Live,7.32,1,2023-03-04 01:00:00
1491,49,Pakistan,YouTube,126,Stories,2.89,10,2023-03-04 02:00:00
1492,27,Pakistan,Instagram,141,Live,9.5,9,2023-03-04 03:00:00
1493,34,USA,YouTube,84,Posts,5.61,7,2023-03-04 04:00:00
1494,52,Germany,X,158,Live,0.82,10,2023-03-04 05:00:00
1495,59,USA,TikTok,29,Stories,4.33,4,2023-03-04 06:00:00
1496,64,Brazil,X,173,Posts,9.68,6,2023-03-04 07:00:00
1497,32,Germany,Instagram,63,Posts,7.44,6,2023-03-04 08:00:00
1498,25,India,Facebook,305,Live,3.35,6,2023-03-04 09:00:00
1499,64,India,X,45,Stories,5.97,2,2023-03-04 10:00:00
1500,62,Canada,TikTok,42,Live,6.19,5,2023-03-04 11:00:00
1501,27,Germany,Instagram,121,Reels,0.72,7,2023-03-04 12:00:00
1502,31,Pakistan,X,279,Reels,2.2,6,2023-03-04 13:00:00
1503,39,Australia,YouTube,274,Posts,5.74,3,2023-03-04 14:00:00
1504,34,UK,Facebook,131,Live,4.33,5,2023-03-04 15:00:00
1505,23,Canada,Instagram,7,Reels,2.31,8,2023-03-04 16:00:00
1506,46,Australia,X,297,Shorts,7.84,5,2023-03-04 17:00:00
1507,36,India,Instagram,20,Reels,5.15,10,2023-03-04 18:00:00
1508,32,Germany,YouTube,269,Live,3.44,3,2023-03-04 19:00:00
1509,38,Canada,TikTok,243,Live,2.04,9,2023-03-04 20:00:00
1510,52,Germany,X,267,Reels,6.31,3,2023-03-04 21:00:00
1511,31,India,Instagram,138,Live,6.83,2,2023-03-04 22:00:00
1512,21,Canada,Instagram,217,Live,6.86,6,2023-03-04 23:00:00
1513,23,India,Instagram,19,Shorts,2.59,8,2023-03-05 00:00:00
1514,40,USA,TikTok,332,Posts,6.16,6,2023-03-05 01:00:00
1515,33,India,Instagram,133,Live,9.1,1,2023-03-05 02:00:00
1516,40,Pakistan,Facebook,356,Stories,3.86,8,2023-03-05 03:00:00
1517,27,Pakistan,Facebook,126,Posts,2.5,1,2023-03-05 04:00:00
1518,30,Germany,Instagram,245,Posts,7.84,9,2023-03-05 05:00:00
1519,41,UK,Facebook,119,Stories,2.18,8,2023-03-05 06:00:00
1520,56,India,X,201,Reels,2.91,6,2023-03-05 07:00:00
1521,60,Australia,Facebook,226,Shorts,1.46,2,2023-03-05 08:00:00
1522,41,Pakistan,Instagram,218,Live,3.04,9,2023-03-05 09:00:00
1523,62,Brazil,YouTube,84,Reels,4.4,8,2023-03-05 10:00:00
1524,47,UK,X,267,Stories,1.11,4,2023-03-05 11:00:00
1525,25,USA,TikTok,139,Shorts,8.78,2,2023-03-05 12:00:00
1526,31,Canada,Instagram,310,Shorts,5.38,6,2023-03-05 13:00:00
1527,22,Canada,TikTok,246,Shorts,6.09,1,2023-03-05 14:00:00
1528,32,Pakistan,YouTube,307,Stories,4.03,7,2023-03-05 15:00:00
1529,38,UK,TikTok,274,Reels,6.86,1,2023-03-05 16:00:00
1530,41,Pakistan,Instagram,291,Live,4.6,6,2023-03-05 17:00:00
1531,36,Canada,Instagram,54,Shorts,7.73,5,2023-03-05 18:00:00
1532,37,Brazil,YouTube,193,Shorts,8.3,10,2023-03-05 19:00:00
1533,22,India,Instagram,301,Reels,6.88,3,2023-03-05 20:00:00
1534,29,UK,YouTube,18,Shorts,5.17,6,2023-03-05 21:00:00
1535,30,Germany,YouTube,236,Shorts,7.93,4,2023-03-05 22:00:00
1536,22,India,Instagram,265,Stories,5.2,6,2023-03-05 23:00:00
1537,24,India,Facebook,196,Posts,1.56,4,2023-03-06 00:00:00
1538,63,India,YouTube,207,Reels,1.61,1,2023-03-06 01:00:00
1539,23,Germany,Instagram,265,Reels,9.51,5,2023-03-06 02:00:00
1540,38,Brazil,Facebook,117,Reels,2.53,8,2023-03-06 03:00:00
1541,44,USA,YouTube,356,Stories,8.25,6,2023-03-06 04:00:00
1542,33,Brazil,Facebook,40,Stories,2.84,10,2023-03-06 05:00:00
1543,46,Brazil,X,83,Live,4.59,9,2023-03-06 06:00:00
1544,45,Brazil,X,279,Stories,6.72,4,2023-03-06 07:00:00
1545,54,Australia,Facebook,282,Reels,2.01,10,2023-03-06 08:00:00
1546,50,Pakistan,YouTube,166,Live,7.5,9,2023-03-06 09:00:00
1547,33,Canada,Instagram,316,Posts,7.05,8,2023-03-06 10:00:00
1548,57,Pakistan,TikTok,21,Shorts,5.66,3,2023-03-06 11:00:00
1549,54,UK,Instagram,208,Shorts,5.88,6,2023-03-06 12:00:00
1550,32,Brazil,TikTok,21,Live,1.5,4,2023-03-06 13:00:00
1551,29,USA,TikTok,206,Posts,4.64,1,2023-03-06 14:00:00
1552,46,UK,YouTube,214,Shorts,1.32,9,2023-03-06 15:00:00
1553,39,Pakistan,Facebook,82,Live,3.42,4,2023-03-06 16:00:00
1554,50,Canada,Instagram,60,Stories,9.05,5,2023-03-06 17:00:00
1555,59,Germany,Facebook,84,Reels,5.96,3,2023-03-06 18:00:00
1556,60,Pakistan,X,310,Posts,7.56,4,2023-03-06 19:00:00
1557,49,India,YouTube,62,Shorts,5.95,9,2023-03-06 20:00:00
1558,18,Pakistan,YouTube,22,Reels,2.35,7,2023-03-06 21:00:00
1559,52,India,X,212,Live,6.15,8,2023-03-06 22:00:00
1560,58,Germany,Instagram,139,Shorts,7.68,3,2023-03-06 23:00:00
1561,55,Pakistan,X,336,Reels,1.81,3,2023-03-07 00:00:00
1562,41,USA,Instagram,14,Stories,8.26,7,2023-03-07 01:00:00
1563,38,USA,TikTok,73,Posts,5.78,8,2023-03-07 02:00:00
1564,59,UK,YouTube,345,Live,0.54,5,2023-03-07 03:00:00
1565,54,Germany,Instagram,87,Shorts,5.44,1,2023-03-07 04:00:00
1566,30,Brazil,Facebook,113,Stories,4.26,3,2023-03-07 05:00:00
1567,64,USA,Facebook,48,Posts,3.32,5,2023-03-07 06:00:00
1568,19,Pakistan,YouTube,136,Posts,7.83,3,2023-03-07 07:00:00
1569,44,Germany,X,22,Stories,9.05,1,2023-03-07 08:00:00
1570,37,Canada,X,97,Shorts,7.75,7,2023-03-07 09:00:00
1571,40,India,Instagram,298,Posts,8.54,1,2023-03-07 10:00:00
1572,28,Pakistan,X,152,Live,9.13,10,2023-03-07 11:00:00
1573,33,India,YouTube,176,Reels,9.17,6,2023-03-07 12:00:00
1574,48,India,Instagram,55,Live,1.59,6,2023-03-07 13:00:00
1575,31,Brazil,TikTok,23,Posts,4.84,7,2023-03-07 14:00:00
1576,60,Germany,X,124,Reels,0.5,1,2023-03-07 15:00:00
1577,57,Germany,X,328,Stories,5.31,3,2023-03-07 16:00:00
1578,59,UK,Instagram,229,Reels,9.28,9,2023-03-07 17:00:00
1579,17,India,Facebook,70,Reels,2.39,2,2023-03-07 18:00:00
1580,50,UK,X,145,Reels,6.58,5,2023-03-07 19:00:00
1581,57,Brazil,YouTube,193,Posts,6.62,3,2023-03-07 20:00:00
1582,49,India,X,162,Shorts,2.02,5,2023-03-07 21:00:00
1583,45,UK,TikTok,102,Posts,2.77,7,2023-03-07 22:00:00
1584,28,UK,X,162,Shorts,4.89,1,2023-03-07 23:00:00
1585,28,Canada,Facebook,250,Stories,2.29,3,2023-03-08 00:00:00
1586,33,UK,X,348,Stories,6.06,6,2023-03-08 01:00:00
1587,47,Germany,Instagram,240,Stories,5.1,7,2023-03-08 02:00:00
1588,47,UK,X,37,Stories,5.43,10,2023-03-08 03:00:00
1589,50,India,Facebook,245,Stories,1.78,3,2023-03-08 04:00:00
1590,54,UK,Instagram,334,Live,5.41,4,2023-03-08 05:00:00
1591,61,USA,YouTube,342,Posts,0.97,6,2023-03-08 06:00:00
1592,44,Australia,Instagram,279,Shorts,8.87,5,2023-03-08 07:00:00
1593,64,India,TikTok,75,Stories,3.76,9,2023-03-08 08:00:00
1594,44,USA,Instagram,317,Live,8.64,1,2023-03-08 09:00:00
1595,59,Brazil,YouTube,220,Live,7.17,5,2023-03-08 10:00:00
1596,31,India,X,83,Live,7.78,1,2023-03-08 11:00:00
1597,59,Germany,Instagram,173,Posts,3.49,8,2023-03-08 12:00:00
1598,62,Australia,Instagram,302,Stories,2.66,7,2023-03-08 13:00:00
1599,25,Australia,Instagram,184,Live,4.36,5,2023-03-08 14:00:00
1600,45,Germany,Instagram,120,Live,0.73,6,2023-03-08 15:00:00
1601,40,Australia,YouTube,264,Stories,9.23,4,2023-03-08 16:00:00
1602,54,Germany,Facebook,264,Posts,4.18,9,2023-03-08 17:00:00
1603,35,USA,Facebook,9,Live,9.89,3,2023-03-08 18:00:00
1604,20,Brazil,Instagram,301,Shorts,7.73,2,2023-03-08 19:00:00
1605,16,Canada,YouTube,112,Reels,1.26,7,2023-03-08 20:00:00
1606,45,India,YouTube,347,Reels,6.77,2,2023-03-08 21:00:00
1607,64,Germany,Instagram,121,Reels,3.07,6,2023-03-08 22:00:00
1608,18,India,TikTok,335,Posts,2.82,8,2023-03-08 23:00:00
1609,60,Brazil,Instagram,335,Live,2.94,3,2023-03-09 00:00:00
1610,29,USA,TikTok,17,Reels,9.2,3,2023-03-09 01:00:00
1611,45,Canada,Instagram,146,Reels,5.25,3,2023-03-09 02:00:00
1612,19,Brazil,TikTok,192,Stories,6.86,1,2023-03-09 03:00:00
1613,33,USA,TikTok,285,Live,3.17,9,2023-03-09 04:00:00
1614,52,Australia,Instagram,119,Live,5.47,5,2023-03-09 05:00:00
1615,40,India,TikTok,240,Stories,3.83,9,2023-03-09 06:00:00
1616,63,Pakistan,X,342,Live,3.55,5,2023-03-09 07:00:00
1617,16,Canada,Facebook,14,Shorts,2.85,7,2023-03-09 08:00:00
1618,61,Australia,YouTube,203,Posts,4.39,1,2023-03-09 09:00:00
1619,30,Brazil,TikTok,256,Stories,6.77,9,2023-03-09 10:00:00
1620,24,Canada,TikTok,54,Reels,2.61,1,2023-03-09 11:00:00
1621,30,Australia,YouTube,146,Live,9.67,4,2023-03-09 12:00:00
1622,64,USA,TikTok,275,Shorts,1.68,7,2023-03-09 13:00:00
1623,39,Germany,YouTube,20,Shorts,5.06,9,2023-03-09 14:00:00
1624,19,India,Instagram,6,Posts,1.31,1,2023-03-09 15:00:00
1625,27,UK,X,162,Shorts,0.72,6,2023-03-09 16:00:00
1626,52,UK,X,34,Live,9.27,10,2023-03-09 17:00:00
1627,52,USA,Facebook,86,Live,8.2,5,2023-03-09 18:00:00
1628,58,Brazil,TikTok,35,Shorts,7.09,3,2023-03-09 19:00:00
1629,21,India,Facebook,240,Live,8.72,10,2023-03-09 20:00:00
1630,54,Brazil,Instagram,337,Live,8.13,2,2023-03-09 21:00:00
1631,61,India,X,152,Reels,6.65,1,2023-03-09 22:00:00
1632,39,USA,Instagram,181,Stories,8.55,2,2023-03-09 23:00:00
1633,26,India,Instagram,39,Live,4.21,4,2023-03-10 00:00:00
1634,28,Germany,TikTok,27,Live,5.75,6,2023-03-10 01:00:00
1635,49,Brazil,Instagram,110,Posts,7.87,5,2023-03-10 02:00:00
1636,40,USA,X,101,Stories,1.31,4,2023-03-10 03:00:00
1637,22,Germany,Facebook,234,Stories,8.66,8,2023-03-10 04:00:00
1638,19,India,X,231,Stories,1.99,7,2023-03-10 05:00:00
1639,23,USA,TikTok,104,Shorts,8.71,4,2023-03-10 06:00:00
1640,35,India,X,59,Reels,3.46,10,2023-03-10 07:00:00
1641,44,Brazil,YouTube,199,Reels,3.6,5,2023-03-10 08:00:00
1642,60,USA,Facebook,12,Posts,1.2,10,2023-03-10 09:00:00
1643,61,India,YouTube,319,Stories,8.92,5,2023-03-10 10:00:00
1644,25,Brazil,YouTube,132,Stories,2.16,3,2023-03-10 11:00:00
1645,58,Germany,TikTok,36,Live,6.49,9,2023-03-10 12:00:00
1646,49,Pakistan,Instagram,97,Shorts,6.62,5,2023-03-10 13:00:00
1647,41,Germany,YouTube,11,Shorts,3.17,10,2023-03-10 14:00:00
1648,56,India,X,262,Posts,9.86,2,2023-03-10 15:00:00
1649,64,USA,Instagram,345,Reels,1.11,4,2023-03-10 16:00:00
1650,18,UK,X,224,Stories,6.27,4,2023-03-10 17:00:00
1651,21,Germany,X,244,Posts,5.06,5,2023-03-10 18:00:00
1652,20,Germany,Instagram,110,Shorts,2.83,8,2023-03-10 19:00:00
1653,20,Brazil,Instagram,40,Shorts,2.05,5,2023-03-10 20:00:00
1654,62,Australia,X,49,Shorts,7.5,1,2023-03-10 21:00:00
1655,38,UK,TikTok,302,Stories,9.2,2,2023-03-10 22:00:00
1656,64,India,Facebook,313,Stories,1.52,3,2023-03-10 23:00:00
1657,24,Pakistan,Facebook,13,Stories,2.34,3,2023-03-11 00:00:00
1658,50,USA,TikTok,91,Live,9.87,10,2023-03-11 01:00:00
1659,35,Australia,Instagram,335,Reels,0.64,6,2023-03-11 02:00:00
1660,64,India,X,181,Shorts,5.33,9,2023-03-11 03:00:00
1661,57,Canada,Facebook,134,Shorts,5.4,10,2023-03-11 04:00:00
1662,50,Pakistan,X,199,Live,3.0,1,2023-03-11 05:00:00
1663,33,Germany,TikTok,15,Shorts,6.8,6,2023-03-11 06:00:00
1664,32,Canada,X,310,Shorts,9.48,9,2023-03-11 07:00:00
1665,39,Germany,TikTok,126,Stories,4.78,4,2023-03-11 08:00:00
1666,18,Germany,Instagram,239,Stories,7.62,10,2023-03-11 09:00:00
1667,47,Canada,TikTok,335,Reels,6.64,3,2023-03-11 10:00:00
1668,50,Pakistan,TikTok,35,Shorts,4.99,6,2023-03-11 11:00:00
1669,53,Brazil,Facebook,352,Posts,0.97,6,2023-03-11 12:00:00
1670,28,Canada,X,228,Shorts,7.55,2,2023-03-11 13:00:00
1671,62,India,Facebook,157,Shorts,3.95,5,2023-03-11 14:00:00
1672,40,Australia,YouTube,216,Reels,2.63,1,2023-03-11 15:00:00
1673,24,Australia,TikTok,96,Posts,9.51,9,2023-03-11 16:00:00
1674,19,Canada,YouTube,335,Shorts,7.85,9,2023-03-11 17:00:00
1675,29,India,Facebook,352,Posts,9.64,3,2023-03-11 18:00:00
1676,52,Brazil,X,133,Stories,2.93,5,2023-03-11 19:00:00
1677,49,Australia,Facebook,201,Stories,8.44,3,2023-03-11 20:00:00
1678,26,India,X,46,Posts,6.27,7,2023-03-11 21:00:00
1679,56,Brazil,X,232,Shorts,9.82,1,2023-03-11 22:00:00
1680,18,India,Instagram,198,Posts,9.49,5,2023-03-11 23:00:00
1681,43,Germany,TikTok,22,Posts,9.74,6,2023-03-12 00:00:00
1682,44,Australia,Facebook,337,Stories,9.54,7,2023-03-12 01:00:00
1683,24,Brazil,X,247,Posts,0.57,3,2023-03-12 02:00:00
1684,18,Australia,Facebook,280,Live,7.54,7,2023-03-12 03:00:00
1685,40,Germany,Facebook,131,Live,3.08,4,2023-03-12 04:00:00
1686,49,Canada,X,79,Stories,7.2,10,2023-03-12 05:00:00
1687,27,Germany,YouTube,66,Shorts,9.82,6,2023-03-12 06:00:00
1688,57,Australia,TikTok,292,Shorts,0.87,5,2023-03-12 07:00:00
1689,24,Australia,TikTok,190,Stories,5.89,4,2023-03-12 08:00:00
1690,30,Pakistan,Instagram,182,Shorts,7.48,6,2023-03-12 09:00:00
1691,55,Brazil,Instagram,170,Reels,2.91,3,2023-03-12 10:00:00
1692,40,Canada,Instagram,187,Live,2.64,3,2023-03-12 11:00:00
1693,20,Germany,TikTok,32,Reels,1.07,5,2023-03-12 12:00:00
1694,26,Brazil,YouTube,334,Reels,1.39,5,2023-03-12 13:00:00
1695,49,USA,TikTok,251,Reels,6.74,9,2023-03-12 14:00:00
1696,39,Brazil,TikTok,341,Stories,5.3,4,2023-03-12 15:00:00
1697,30,USA,TikTok,26,Reels,0.79,5,2023-03-12 16:00:00
1698,53,Canada,TikTok,100,Posts,9.71,9,2023-03-12 17:00:00
1699,23,Germany,YouTube,126,Shorts,6.73,4,2023-03-12 18:00:00
1700,20,Germany,Instagram,254,Stories,5.4,3,2023-03-12 19:00:00
1701,63,India,Facebook,312,Posts,3.09,7,2023-03-12 20:00:00
1702,41,Australia,Instagram,338,Posts,6.75,7,2023-03-12 21:00:00
1703,33,UK,Instagram,330,Live,3.96,8,2023-03-12 22:00:00
1704,21,Pakistan,Facebook,141,Live,7.17,4,2023-03-12 23:00:00
1705,52,Brazil,TikTok,281,Posts,6.98,4,2023-03-13 00:00:00
1706,63,Canada,YouTube,324,Live,1.38,9,2023-03-13 01:00:00
1707,28,UK,YouTube,336,Shorts,9.14,10,2023-03-13 02:00:00
1708,43,Brazil,Instagram,65,Shorts,5.13,7,2023-03-13 03:00:00
1709,20,UK,Facebook,254,Live,4.23,3,2023-03-13 04:00:00
1710,28,Canada,X,99,Reels,9.58,9,2023-03-13 05:00:00
1711,32,Germany,TikTok,300,Posts,4.66,5,2023-03-13 06:00:00
1712,55,Canada,Instagram,188,Shorts,7.35,4,2023-03-13 07:00:00
1713,60,Brazil,YouTube,264,Live,6.72,1,2023-03-13 08:00:00
